municipio_codigo,municipio_nombre,poblacion_empadronada,rango_edad,sexo
60,Fuentidueña de Tajo,62,De 65 a 69 años,Hombre
60,Fuentidueña de Tajo,36,De 70 a 74 años,Hombre
60,Fuentidueña de Tajo,19,De 75 a 79 años,Hombre
60,Fuentidueña de Tajo,28,De 80 a 84 años,Hombre
60,Fuentidueña de Tajo,20,De 85 a 89 años,Hombre
60,Fuentidueña de Tajo,4,De 90 a 94 años,Hombre
60,Fuentidueña de Tajo,0,De 95 a 99 años,Hombre
60,Fuentidueña de Tajo,0,De 100 y más años,Hombre
60,Fuentidueña de Tajo,43,De 0 a 4 años,Mujer
60,Fuentidueña de Tajo,47,De 5 a 9 años,Mujer
60,Fuentidueña de Tajo,42,De 10 a 14 años,Mujer
60,Fuentidueña de Tajo,57,De 15 a 19 años,Mujer
60,Fuentidueña de Tajo,58,De 20 a 24 años,Mujer
60,Fuentidueña de Tajo,54,De 25 a 29 años,Mujer
60,Fuentidueña de Tajo,55,De 30 a 34 años,Mujer
60,Fuentidueña de Tajo,70,De 35 a 39 años,Mujer
60,Fuentidueña de Tajo,94,De 40 a 44 años,Mujer
60,Fuentidueña de Tajo,74,De 45 a 49 años,Mujer
60,Fuentidueña de Tajo,77,De 50 a 54 años,Mujer
60,Fuentidueña de Tajo,65,De 55 a 59 años,Mujer
60,Fuentidueña de Tajo,61,De 60 a 64 años,Mujer
60,Fuentidueña de Tajo,47,De 65 a 69 años,Mujer
60,Fuentidueña de Tajo,29,De 70 a 74 años,Mujer
60,Fuentidueña de Tajo,31,De 75 a 79 años,Mujer
60,Fuentidueña de Tajo,30,De 80 a 84 años,Mujer
60,Fuentidueña de Tajo,26,De 85 a 89 años,Mujer
60,Fuentidueña de Tajo,11,De 90 a 94 años,Mujer
60,Fuentidueña de Tajo,6,De 95 a 99 años,Mujer
60,Fuentidueña de Tajo,0,De 100 y más años,Mujer
61,Galapagar,843,De 0 a 4 años,Hombre
61,Galapagar,1101,De 5 a 9 años,Hombre
61,Galapagar,1091,De 10 a 14 años,Hombre
61,Galapagar,1031,De 15 a 19 años,Hombre
61,Galapagar,998,De 20 a 24 años,Hombre
61,Galapagar,958,De 25 a 29 años,Hombre
61,Galapagar,874,De 30 a 34 años,Hombre
61,Galapagar,1235,De 35 a 39 años,Hombre
61,Galapagar,1413,De 40 a 44 años,Hombre
61,Galapagar,1414,De 45 a 49 años,Hombre
61,Galapagar,1446,De 50 a 54 años,Hombre
61,Galapagar,1185,De 55 a 59 años,Hombre
61,Galapagar,803,De 60 a 64 años,Hombre
61,Galapagar,625,De 65 a 69 años,Hombre
61,Galapagar,488,De 70 a 74 años,Hombre
61,Galapagar,278,De 75 a 79 años,Hombre
61,Galapagar,200,De 80 a 84 años,Hombre
61,Galapagar,118,De 85 a 89 años,Hombre
61,Galapagar,40,De 90 a 94 años,Hombre
61,Galapagar,6,De 95 a 99 años,Hombre
61,Galapagar,1,De 100 y más años,Hombre
61,Galapagar,768,De 0 a 4 años,Mujer
61,Galapagar,954,De 5 a 9 años,Mujer
61,Galapagar,1049,De 10 a 14 años,Mujer
61,Galapagar,989,De 15 a 19 años,Mujer
61,Galapagar,1012,De 20 a 24 años,Mujer
61,Galapagar,944,De 25 a 29 años,Mujer
61,Galapagar,956,De 30 a 34 años,Mujer
61,Galapagar,1219,De 35 a 39 años,Mujer
61,Galapagar,1512,De 40 a 44 años,Mujer
61,Galapagar,1560,De 45 a 49 años,Mujer
61,Galapagar,1569,De 50 a 54 años,Mujer
61,Galapagar,1231,De 55 a 59 años,Mujer
61,Galapagar,784,De 60 a 64 años,Mujer
61,Galapagar,688,De 65 a 69 años,Mujer
61,Galapagar,506,De 70 a 74 años,Mujer
61,Galapagar,351,De 75 a 79 años,Mujer
61,Galapagar,308,De 80 a 84 años,Mujer
61,Galapagar,235,De 85 a 89 años,Mujer
61,Galapagar,93,De 90 a 94 años,Mujer
61,Galapagar,21,De 95 a 99 años,Mujer
61,Galapagar,6,De 100 y más años,Mujer
62,Garganta de los Montes,3,De 0 a 4 años,Hombre
62,Garganta de los Montes,4,De 5 a 9 años,Hombre
62,Garganta de los Montes,10,De 10 a 14 años,Hombre
62,Garganta de los Montes,3,De 15 a 19 años,Hombre
62,Garganta de los Montes,11,De 20 a 24 años,Hombre
62,Garganta de los Montes,10,De 25 a 29 años,Hombre
62,Garganta de los Montes,15,De 30 a 34 años,Hombre
62,Garganta de los Montes,6,De 35 a 39 años,Hombre
62,Garganta de los Montes,13,De 40 a 44 años,Hombre
62,Garganta de los Montes,20,De 45 a 49 años,Hombre
62,Garganta de los Montes,17,De 50 a 54 años,Hombre
62,Garganta de los Montes,14,De 55 a 59 años,Hombre
62,Garganta de los Montes,22,De 60 a 64 años,Hombre
62,Garganta de los Montes,8,De 65 a 69 años,Hombre
62,Garganta de los Montes,8,De 70 a 74 años,Hombre
62,Garganta de los Montes,10,De 75 a 79 años,Hombre
62,Garganta de los Montes,3,De 80 a 84 años,Hombre
62,Garganta de los Montes,3,De 85 a 89 años,Hombre
62,Garganta de los Montes,1,De 90 a 94 años,Hombre
62,Garganta de los Montes,0,De 95 a 99 años,Hombre
62,Garganta de los Montes,0,De 100 y más años,Hombre
62,Garganta de los Montes,3,De 0 a 4 años,Mujer
62,Garganta de los Montes,4,De 5 a 9 años,Mujer
62,Garganta de los Montes,4,De 10 a 14 años,Mujer
62,Garganta de los Montes,5,De 15 a 19 años,Mujer
62,Garganta de los Montes,8,De 20 a 24 años,Mujer
62,Garganta de los Montes,12,De 25 a 29 años,Mujer
62,Garganta de los Montes,8,De 30 a 34 años,Mujer
62,Garganta de los Montes,7,De 35 a 39 años,Mujer
62,Garganta de los Montes,13,De 40 a 44 años,Mujer
62,Garganta de los Montes,11,De 45 a 49 años,Mujer
62,Garganta de los Montes,9,De 50 a 54 años,Mujer
62,Garganta de los Montes,20,De 55 a 59 años,Mujer
62,Garganta de los Montes,13,De 60 a 64 años,Mujer
62,Garganta de los Montes,4,De 65 a 69 años,Mujer
62,Garganta de los Montes,8,De 70 a 74 años,Mujer
62,Garganta de los Montes,7,De 75 a 79 años,Mujer
62,Garganta de los Montes,6,De 80 a 84 años,Mujer
62,Garganta de los Montes,6,De 85 a 89 años,Mujer
62,Garganta de los Montes,1,De 90 a 94 años,Mujer
62,Garganta de los Montes,1,De 95 a 99 años,Mujer
62,Garganta de los Montes,0,De 100 y más años,Mujer
63,Gargantilla del Lozoya y Pinilla de Buitrago,3,De 0 a 4 años,Hombre
63,Gargantilla del Lozoya y Pinilla de Buitrago,5,De 5 a 9 años,Hombre
63,Gargantilla del Lozoya y Pinilla de Buitrago,5,De 10 a 14 años,Hombre
63,Gargantilla del Lozoya y Pinilla de Buitrago,5,De 15 a 19 años,Hombre
63,Gargantilla del Lozoya y Pinilla de Buitrago,5,De 20 a 24 años,Hombre
63,Gargantilla del Lozoya y Pinilla de Buitrago,5,De 25 a 29 años,Hombre
63,Gargantilla del Lozoya y Pinilla de Buitrago,6,De 30 a 34 años,Hombre
63,Gargantilla del Lozoya y Pinilla de Buitrago,8,De 35 a 39 años,Hombre
63,Gargantilla del Lozoya y Pinilla de Buitrago,14,De 40 a 44 años,Hombre
63,Gargantilla del Lozoya y Pinilla de Buitrago,23,De 45 a 49 años,Hombre
63,Gargantilla del Lozoya y Pinilla de Buitrago,25,De 50 a 54 años,Hombre
63,Gargantilla del Lozoya y Pinilla de Buitrago,18,De 55 a 59 años,Hombre
63,Gargantilla del Lozoya y Pinilla de Buitrago,20,De 60 a 64 años,Hombre
63,Gargantilla del Lozoya y Pinilla de Buitrago,18,De 65 a 69 años,Hombre
63,Gargantilla del Lozoya y Pinilla de Buitrago,4,De 70 a 74 años,Hombre
63,Gargantilla del Lozoya y Pinilla de Buitrago,4,De 75 a 79 años,Hombre
63,Gargantilla del Lozoya y Pinilla de Buitrago,3,De 80 a 84 años,Hombre
63,Gargantilla del Lozoya y Pinilla de Buitrago,4,De 85 a 89 años,Hombre
63,Gargantilla del Lozoya y Pinilla de Buitrago,1,De 90 a 94 años,Hombre
63,Gargantilla del Lozoya y Pinilla de Buitrago,0,De 95 a 99 años,Hombre
63,Gargantilla del Lozoya y Pinilla de Buitrago,0,De 100 y más años,Hombre
63,Gargantilla del Lozoya y Pinilla de Buitrago,7,De 0 a 4 años,Mujer
63,Gargantilla del Lozoya y Pinilla de Buitrago,10,De 5 a 9 años,Mujer
63,Gargantilla del Lozoya y Pinilla de Buitrago,9,De 10 a 14 años,Mujer
63,Gargantilla del Lozoya y Pinilla de Buitrago,7,De 15 a 19 años,Mujer
63,Gargantilla del Lozoya y Pinilla de Buitrago,3,De 20 a 24 años,Mujer
63,Gargantilla del Lozoya y Pinilla de Buitrago,1,De 25 a 29 años,Mujer
63,Gargantilla del Lozoya y Pinilla de Buitrago,5,De 30 a 34 años,Mujer
63,Gargantilla del Lozoya y Pinilla de Buitrago,8,De 35 a 39 años,Mujer
63,Gargantilla del Lozoya y Pinilla de Buitrago,13,De 40 a 44 años,Mujer
63,Gargantilla del Lozoya y Pinilla de Buitrago,11,De 45 a 49 años,Mujer
63,Gargantilla del Lozoya y Pinilla de Buitrago,12,De 50 a 54 años,Mujer
63,Gargantilla del Lozoya y Pinilla de Buitrago,13,De 55 a 59 años,Mujer
63,Gargantilla del Lozoya y Pinilla de Buitrago,10,De 60 a 64 años,Mujer
63,Gargantilla del Lozoya y Pinilla de Buitrago,5,De 65 a 69 años,Mujer
63,Gargantilla del Lozoya y Pinilla de Buitrago,6,De 70 a 74 años,Mujer
63,Gargantilla del Lozoya y Pinilla de Buitrago,9,De 75 a 79 años,Mujer
63,Gargantilla del Lozoya y Pinilla de Buitrago,3,De 80 a 84 años,Mujer
63,Gargantilla del Lozoya y Pinilla de Buitrago,3,De 85 a 89 años,Mujer
63,Gargantilla del Lozoya y Pinilla de Buitrago,2,De 90 a 94 años,Mujer
63,Gargantilla del Lozoya y Pinilla de Buitrago,2,De 95 a 99 años,Mujer
63,Gargantilla del Lozoya y Pinilla de Buitrago,0,De 100 y más años,Mujer
64,Gascones,6,De 0 a 4 años,Hombre
64,Gascones,9,De 5 a 9 años,Hombre
64,Gascones,5,De 10 a 14 años,Hombre
64,Gascones,5,De 15 a 19 años,Hombre
64,Gascones,6,De 20 a 24 años,Hombre
64,Gascones,5,De 25 a 29 años,Hombre
64,Gascones,9,De 30 a 34 años,Hombre
64,Gascones,6,De 35 a 39 años,Hombre
64,Gascones,5,De 40 a 44 años,Hombre
64,Gascones,6,De 45 a 49 años,Hombre
64,Gascones,11,De 50 a 54 años,Hombre
64,Gascones,6,De 55 a 59 años,Hombre
64,Gascones,9,De 60 a 64 años,Hombre
64,Gascones,6,De 65 a 69 años,Hombre
64,Gascones,7,De 70 a 74 años,Hombre
64,Gascones,0,De 75 a 79 años,Hombre
64,Gascones,2,De 80 a 84 años,Hombre
64,Gascones,1,De 85 a 89 años,Hombre
64,Gascones,1,De 90 a 94 años,Hombre
64,Gascones,0,De 95 a 99 años,Hombre
64,Gascones,0,De 100 y más años,Hombre
64,Gascones,3,De 0 a 4 años,Mujer
64,Gascones,3,De 5 a 9 años,Mujer
64,Gascones,0,De 10 a 14 años,Mujer
64,Gascones,4,De 15 a 19 años,Mujer
64,Gascones,3,De 20 a 24 años,Mujer
64,Gascones,5,De 25 a 29 años,Mujer
64,Gascones,5,De 30 a 34 años,Mujer
64,Gascones,6,De 35 a 39 años,Mujer
64,Gascones,4,De 40 a 44 años,Mujer
64,Gascones,6,De 45 a 49 años,Mujer
64,Gascones,3,De 50 a 54 años,Mujer
64,Gascones,13,De 55 a 59 años,Mujer
64,Gascones,4,De 60 a 64 años,Mujer
64,Gascones,3,De 65 a 69 años,Mujer
64,Gascones,5,De 70 a 74 años,Mujer
64,Gascones,2,De 75 a 79 años,Mujer
64,Gascones,0,De 80 a 84 años,Mujer
64,Gascones,1,De 85 a 89 años,Mujer
64,Gascones,1,De 90 a 94 años,Mujer
64,Gascones,0,De 95 a 99 años,Mujer
64,Gascones,0,De 100 y más años,Mujer
65,Getafe,4956,De 0 a 4 años,Hombre
65,Getafe,4967,De 5 a 9 años,Hombre
65,Getafe,4588,De 10 a 14 años,Hombre
65,Getafe,4015,De 15 a 19 años,Hombre
65,Getafe,4021,De 20 a 24 años,Hombre
65,Getafe,4859,De 25 a 29 años,Hombre
65,Getafe,6464,De 30 a 34 años,Hombre
65,Getafe,8034,De 35 a 39 años,Hombre
65,Getafe,8710,De 40 a 44 años,Hombre
65,Getafe,7369,De 45 a 49 años,Hombre
65,Getafe,5637,De 50 a 54 años,Hombre
65,Getafe,4768,De 55 a 59 años,Hombre
65,Getafe,4000,De 60 a 64 años,Hombre
65,Getafe,4665,De 65 a 69 años,Hombre
65,Getafe,4832,De 70 a 74 años,Hombre
65,Getafe,2672,De 75 a 79 años,Hombre
65,Getafe,1656,De 80 a 84 años,Hombre
65,Getafe,761,De 85 a 89 años,Hombre
65,Getafe,260,De 90 a 94 años,Hombre
65,Getafe,47,De 95 a 99 años,Hombre
65,Getafe,11,De 100 y más años,Hombre
65,Getafe,4569,De 0 a 4 años,Mujer
65,Getafe,4615,De 5 a 9 años,Mujer
65,Getafe,4327,De 10 a 14 años,Mujer
65,Getafe,3638,De 15 a 19 años,Mujer
65,Getafe,4237,De 20 a 24 años,Mujer
65,Getafe,5038,De 25 a 29 años,Mujer
65,Getafe,6458,De 30 a 34 años,Mujer
65,Getafe,7869,De 35 a 39 años,Mujer
65,Getafe,8613,De 40 a 44 años,Mujer
65,Getafe,7224,De 45 a 49 años,Mujer
65,Getafe,5745,De 50 a 54 años,Mujer
65,Getafe,5213,De 55 a 59 años,Mujer
65,Getafe,4785,De 60 a 64 años,Mujer
65,Getafe,5955,De 65 a 69 años,Mujer
65,Getafe,5212,De 70 a 74 años,Mujer
65,Getafe,2956,De 75 a 79 años,Mujer
65,Getafe,2300,De 80 a 84 años,Mujer
65,Getafe,1376,De 85 a 89 años,Mujer
65,Getafe,666,De 90 a 94 años,Mujer
65,Getafe,182,De 95 a 99 años,Mujer
65,Getafe,18,De 100 y más años,Mujer
66,Griñón,250,De 0 a 4 años,Hombre
66,Griñón,347,De 5 a 9 años,Hombre
66,Griñón,364,De 10 a 14 años,Hombre
66,Griñón,324,De 15 a 19 años,Hombre
66,Griñón,276,De 20 a 24 años,Hombre
66,Griñón,249,De 25 a 29 años,Hombre
66,Griñón,290,De 30 a 34 años,Hombre
66,Griñón,402,De 35 a 39 años,Hombre
66,Griñón,457,De 40 a 44 años,Hombre
66,Griñón,435,De 45 a 49 años,Hombre
66,Griñón,365,De 50 a 54 años,Hombre
66,Griñón,334,De 55 a 59 años,Hombre
66,Griñón,306,De 60 a 64 años,Hombre
66,Griñón,221,De 65 a 69 años,Hombre
66,Griñón,131,De 70 a 74 años,Hombre
66,Griñón,98,De 75 a 79 años,Hombre
66,Griñón,78,De 80 a 84 años,Hombre
66,Griñón,50,De 85 a 89 años,Hombre
66,Griñón,17,De 90 a 94 años,Hombre
66,Griñón,6,De 95 a 99 años,Hombre
66,Griñón,1,De 100 y más años,Hombre
66,Griñón,279,De 0 a 4 años,Mujer
66,Griñón,297,De 5 a 9 años,Mujer
66,Griñón,304,De 10 a 14 años,Mujer
66,Griñón,280,De 15 a 19 años,Mujer
66,Griñón,255,De 20 a 24 años,Mujer
66,Griñón,242,De 25 a 29 años,Mujer
66,Griñón,303,De 30 a 34 años,Mujer
66,Griñón,422,De 35 a 39 años,Mujer
66,Griñón,483,De 40 a 44 años,Mujer
66,Griñón,462,De 45 a 49 años,Mujer
66,Griñón,393,De 50 a 54 años,Mujer
66,Griñón,345,De 55 a 59 años,Mujer
66,Griñón,300,De 60 a 64 años,Mujer
66,Griñón,190,De 65 a 69 años,Mujer
66,Griñón,130,De 70 a 74 años,Mujer
66,Griñón,93,De 75 a 79 años,Mujer
66,Griñón,113,De 80 a 84 años,Mujer
66,Griñón,86,De 85 a 89 años,Mujer
66,Griñón,61,De 90 a 94 años,Mujer
66,Griñón,17,De 95 a 99 años,Mujer
66,Griñón,4,De 100 y más años,Mujer
67,Guadalix de la Sierra,168,De 0 a 4 años,Hombre
67,Guadalix de la Sierra,202,De 5 a 9 años,Hombre
67,Guadalix de la Sierra,206,De 10 a 14 años,Hombre
67,Guadalix de la Sierra,172,De 15 a 19 años,Hombre
67,Guadalix de la Sierra,158,De 20 a 24 años,Hombre
67,Guadalix de la Sierra,138,De 25 a 29 años,Hombre
67,Guadalix de la Sierra,149,De 30 a 34 años,Hombre
67,Guadalix de la Sierra,216,De 35 a 39 años,Hombre
67,Guadalix de la Sierra,312,De 40 a 44 años,Hombre
67,Guadalix de la Sierra,340,De 45 a 49 años,Hombre
67,Guadalix de la Sierra,260,De 50 a 54 años,Hombre
67,Guadalix de la Sierra,194,De 55 a 59 años,Hombre
67,Guadalix de la Sierra,141,De 60 a 64 años,Hombre
67,Guadalix de la Sierra,111,De 65 a 69 años,Hombre
67,Guadalix de la Sierra,87,De 70 a 74 años,Hombre
67,Guadalix de la Sierra,73,De 75 a 79 años,Hombre
67,Guadalix de la Sierra,60,De 80 a 84 años,Hombre
67,Guadalix de la Sierra,34,De 85 a 89 años,Hombre
67,Guadalix de la Sierra,6,De 90 a 94 años,Hombre
67,Guadalix de la Sierra,1,De 95 a 99 años,Hombre
67,Guadalix de la Sierra,0,De 100 y más años,Hombre
67,Guadalix de la Sierra,148,De 0 a 4 años,Mujer
67,Guadalix de la Sierra,204,De 5 a 9 años,Mujer
67,Guadalix de la Sierra,220,De 10 a 14 años,Mujer
67,Guadalix de la Sierra,174,De 15 a 19 años,Mujer
67,Guadalix de la Sierra,155,De 20 a 24 años,Mujer
67,Guadalix de la Sierra,128,De 25 a 29 años,Mujer
67,Guadalix de la Sierra,169,De 30 a 34 años,Mujer
67,Guadalix de la Sierra,238,De 35 a 39 años,Mujer
67,Guadalix de la Sierra,310,De 40 a 44 años,Mujer
67,Guadalix de la Sierra,284,De 45 a 49 años,Mujer
67,Guadalix de la Sierra,240,De 50 a 54 años,Mujer
67,Guadalix de la Sierra,178,De 55 a 59 años,Mujer
67,Guadalix de la Sierra,139,De 60 a 64 años,Mujer
67,Guadalix de la Sierra,99,De 65 a 69 años,Mujer
67,Guadalix de la Sierra,104,De 70 a 74 años,Mujer
67,Guadalix de la Sierra,78,De 75 a 79 años,Mujer
67,Guadalix de la Sierra,61,De 80 a 84 años,Mujer
67,Guadalix de la Sierra,49,De 85 a 89 años,Mujer
67,Guadalix de la Sierra,27,De 90 a 94 años,Mujer
67,Guadalix de la Sierra,15,De 95 a 99 años,Mujer
67,Guadalix de la Sierra,1,De 100 y más años,Mujer
68,Guadarrama,401,De 0 a 4 años,Hombre
68,Guadarrama,504,De 5 a 9 años,Hombre
68,Guadarrama,490,De 10 a 14 años,Hombre
68,Guadarrama,441,De 15 a 19 años,Hombre
68,Guadarrama,388,De 20 a 24 años,Hombre
68,Guadarrama,393,De 25 a 29 años,Hombre
68,Guadarrama,431,De 30 a 34 años,Hombre
68,Guadarrama,568,De 35 a 39 años,Hombre
68,Guadarrama,687,De 40 a 44 años,Hombre
68,Guadarrama,700,De 45 a 49 años,Hombre
68,Guadarrama,688,De 50 a 54 años,Hombre
68,Guadarrama,526,De 55 a 59 años,Hombre
68,Guadarrama,360,De 60 a 64 años,Hombre
68,Guadarrama,331,De 65 a 69 años,Hombre
68,Guadarrama,282,De 70 a 74 años,Hombre
68,Guadarrama,188,De 75 a 79 años,Hombre
68,Guadarrama,147,De 80 a 84 años,Hombre
68,Guadarrama,100,De 85 a 89 años,Hombre
68,Guadarrama,50,De 90 a 94 años,Hombre
68,Guadarrama,10,De 95 a 99 años,Hombre
68,Guadarrama,1,De 100 y más años,Hombre
68,Guadarrama,378,De 0 a 4 años,Mujer
68,Guadarrama,430,De 5 a 9 años,Mujer
68,Guadarrama,450,De 10 a 14 años,Mujer
68,Guadarrama,396,De 15 a 19 años,Mujer
68,Guadarrama,400,De 20 a 24 años,Mujer
68,Guadarrama,392,De 25 a 29 años,Mujer
68,Guadarrama,447,De 30 a 34 años,Mujer
68,Guadarrama,611,De 35 a 39 años,Mujer
68,Guadarrama,736,De 40 a 44 años,Mujer
68,Guadarrama,703,De 45 a 49 años,Mujer
68,Guadarrama,620,De 50 a 54 años,Mujer
68,Guadarrama,508,De 55 a 59 años,Mujer
68,Guadarrama,404,De 60 a 64 años,Mujer
68,Guadarrama,347,De 65 a 69 años,Mujer
68,Guadarrama,294,De 70 a 74 años,Mujer
68,Guadarrama,231,De 75 a 79 años,Mujer
68,Guadarrama,238,De 80 a 84 años,Mujer
68,Guadarrama,195,De 85 a 89 años,Mujer
68,Guadarrama,107,De 90 a 94 años,Mujer
68,Guadarrama,35,De 95 a 99 años,Mujer
68,Guadarrama,12,De 100 y más años,Mujer
69,Hiruela (La),0,De 0 a 4 años,Hombre
69,Hiruela (La),0,De 5 a 9 años,Hombre
69,Hiruela (La),0,De 10 a 14 años,Hombre
69,Hiruela (La),0,De 15 a 19 años,Hombre
69,Hiruela (La),0,De 20 a 24 años,Hombre
69,Hiruela (La),1,De 25 a 29 años,Hombre
69,Hiruela (La),1,De 30 a 34 años,Hombre
69,Hiruela (La),1,De 35 a 39 años,Hombre
69,Hiruela (La),3,De 40 a 44 años,Hombre
69,Hiruela (La),3,De 45 a 49 años,Hombre
69,Hiruela (La),3,De 50 a 54 años,Hombre
69,Hiruela (La),9,De 55 a 59 años,Hombre
69,Hiruela (La),3,De 60 a 64 años,Hombre
69,Hiruela (La),2,De 65 a 69 años,Hombre
69,Hiruela (La),3,De 70 a 74 años,Hombre
69,Hiruela (La),3,De 75 a 79 años,Hombre
69,Hiruela (La),0,De 80 a 84 años,Hombre
69,Hiruela (La),0,De 85 a 89 años,Hombre
69,Hiruela (La),1,De 90 a 94 años,Hombre
69,Hiruela (La),0,De 95 a 99 años,Hombre
69,Hiruela (La),0,De 100 y más años,Hombre
69,Hiruela (La),1,De 0 a 4 años,Mujer
69,Hiruela (La),0,De 5 a 9 años,Mujer
69,Hiruela (La),0,De 10 a 14 años,Mujer
69,Hiruela (La),0,De 15 a 19 años,Mujer
69,Hiruela (La),0,De 20 a 24 años,Mujer
69,Hiruela (La),2,De 25 a 29 años,Mujer
69,Hiruela (La),2,De 30 a 34 años,Mujer
69,Hiruela (La),0,De 35 a 39 años,Mujer
69,Hiruela (La),0,De 40 a 44 años,Mujer
69,Hiruela (La),0,De 45 a 49 años,Mujer
69,Hiruela (La),2,De 50 a 54 años,Mujer
69,Hiruela (La),2,De 55 a 59 años,Mujer
69,Hiruela (La),1,De 60 a 64 años,Mujer
69,Hiruela (La),4,De 65 a 69 años,Mujer
69,Hiruela (La),4,De 70 a 74 años,Mujer
69,Hiruela (La),0,De 75 a 79 años,Mujer
69,Hiruela (La),0,De 80 a 84 años,Mujer
69,Hiruela (La),1,De 85 a 89 años,Mujer
69,Hiruela (La),0,De 90 a 94 años,Mujer
69,Hiruela (La),0,De 95 a 99 años,Mujer
69,Hiruela (La),0,De 100 y más años,Mujer
70,Horcajo de la Sierra-Aoslos,4,De 0 a 4 años,Hombre
70,Horcajo de la Sierra-Aoslos,4,De 5 a 9 años,Hombre
70,Horcajo de la Sierra-Aoslos,2,De 10 a 14 años,Hombre
70,Horcajo de la Sierra-Aoslos,0,De 15 a 19 años,Hombre
70,Horcajo de la Sierra-Aoslos,4,De 20 a 24 años,Hombre
70,Horcajo de la Sierra-Aoslos,1,De 25 a 29 años,Hombre
70,Horcajo de la Sierra-Aoslos,5,De 30 a 34 años,Hombre
70,Horcajo de la Sierra-Aoslos,10,De 35 a 39 años,Hombre
70,Horcajo de la Sierra-Aoslos,8,De 40 a 44 años,Hombre
70,Horcajo de la Sierra-Aoslos,6,De 45 a 49 años,Hombre
70,Horcajo de la Sierra-Aoslos,6,De 50 a 54 años,Hombre
70,Horcajo de la Sierra-Aoslos,6,De 55 a 59 años,Hombre
70,Horcajo de la Sierra-Aoslos,5,De 60 a 64 años,Hombre
70,Horcajo de la Sierra-Aoslos,5,De 65 a 69 años,Hombre
70,Horcajo de la Sierra-Aoslos,5,De 70 a 74 años,Hombre
70,Horcajo de la Sierra-Aoslos,2,De 75 a 79 años,Hombre
70,Horcajo de la Sierra-Aoslos,4,De 80 a 84 años,Hombre
70,Horcajo de la Sierra-Aoslos,1,De 85 a 89 años,Hombre
70,Horcajo de la Sierra-Aoslos,0,De 90 a 94 años,Hombre
70,Horcajo de la Sierra-Aoslos,0,De 95 a 99 años,Hombre
70,Horcajo de la Sierra-Aoslos,0,De 100 y más años,Hombre
70,Horcajo de la Sierra-Aoslos,2,De 0 a 4 años,Mujer
70,Horcajo de la Sierra-Aoslos,6,De 5 a 9 años,Mujer
70,Horcajo de la Sierra-Aoslos,0,De 10 a 14 años,Mujer
70,Horcajo de la Sierra-Aoslos,0,De 15 a 19 años,Mujer
70,Horcajo de la Sierra-Aoslos,1,De 20 a 24 años,Mujer
70,Horcajo de la Sierra-Aoslos,4,De 25 a 29 años,Mujer
70,Horcajo de la Sierra-Aoslos,4,De 30 a 34 años,Mujer
70,Horcajo de la Sierra-Aoslos,8,De 35 a 39 años,Mujer
70,Horcajo de la Sierra-Aoslos,5,De 40 a 44 años,Mujer
70,Horcajo de la Sierra-Aoslos,4,De 45 a 49 años,Mujer
70,Horcajo de la Sierra-Aoslos,2,De 50 a 54 años,Mujer
70,Horcajo de la Sierra-Aoslos,5,De 55 a 59 años,Mujer
70,Horcajo de la Sierra-Aoslos,3,De 60 a 64 años,Mujer
70,Horcajo de la Sierra-Aoslos,9,De 65 a 69 años,Mujer
70,Horcajo de la Sierra-Aoslos,4,De 70 a 74 años,Mujer
70,Horcajo de la Sierra-Aoslos,3,De 75 a 79 años,Mujer
70,Horcajo de la Sierra-Aoslos,2,De 80 a 84 años,Mujer
70,Horcajo de la Sierra-Aoslos,1,De 85 a 89 años,Mujer
70,Horcajo de la Sierra-Aoslos,0,De 90 a 94 años,Mujer
70,Horcajo de la Sierra-Aoslos,1,De 95 a 99 años,Mujer
70,Horcajo de la Sierra-Aoslos,0,De 100 y más años,Mujer
71,Horcajuelo de la Sierra,0,De 0 a 4 años,Hombre
71,Horcajuelo de la Sierra,3,De 5 a 9 años,Hombre
71,Horcajuelo de la Sierra,0,De 10 a 14 años,Hombre
71,Horcajuelo de la Sierra,3,De 15 a 19 años,Hombre
71,Horcajuelo de la Sierra,2,De 20 a 24 años,Hombre
71,Horcajuelo de la Sierra,2,De 25 a 29 años,Hombre
71,Horcajuelo de la Sierra,1,De 30 a 34 años,Hombre
71,Horcajuelo de la Sierra,1,De 35 a 39 años,Hombre
71,Horcajuelo de la Sierra,4,De 40 a 44 años,Hombre
71,Horcajuelo de la Sierra,4,De 45 a 49 años,Hombre
71,Horcajuelo de la Sierra,2,De 50 a 54 años,Hombre
71,Horcajuelo de la Sierra,5,De 55 a 59 años,Hombre
71,Horcajuelo de la Sierra,2,De 60 a 64 años,Hombre
71,Horcajuelo de la Sierra,6,De 65 a 69 años,Hombre
71,Horcajuelo de la Sierra,3,De 70 a 74 años,Hombre
71,Horcajuelo de la Sierra,0,De 75 a 79 años,Hombre
71,Horcajuelo de la Sierra,1,De 80 a 84 años,Hombre
71,Horcajuelo de la Sierra,1,De 85 a 89 años,Hombre
71,Horcajuelo de la Sierra,3,De 90 a 94 años,Hombre
71,Horcajuelo de la Sierra,0,De 95 a 99 años,Hombre
71,Horcajuelo de la Sierra,0,De 100 y más años,Hombre
71,Horcajuelo de la Sierra,1,De 0 a 4 años,Mujer
71,Horcajuelo de la Sierra,3,De 5 a 9 años,Mujer
71,Horcajuelo de la Sierra,3,De 10 a 14 años,Mujer
