municipio_codigo;municipio_nombre;sexo;rango_edad;poblacion_empadronada
67;Guadalix de la Sierra;Hombre;De 5 a 9 años;202
67;Guadalix de la Sierra;Hombre;De 10 a 14 años;206
67;Guadalix de la Sierra;Hombre;De 15 a 19 años;172
67;Guadalix de la Sierra;Hombre;De 20 a 24 años;158
67;Guadalix de la Sierra;Hombre;De 25 a 29 años;138
67;Guadalix de la Sierra;Hombre;De 30 a 34 años;149
67;Guadalix de la Sierra;Hombre;De 35 a 39 años;216
67;Guadalix de la Sierra;Hombre;De 40 a 44 años;312
67;Guadalix de la Sierra;Hombre;De 45 a 49 años;340
67;Guadalix de la Sierra;Hombre;De 50 a 54 años;260
67;Guadalix de la Sierra;Hombre;De 55 a 59 años;194
67;Guadalix de la Sierra;Hombre;De 60 a 64 años;141
67;Guadalix de la Sierra;Hombre;De 65 a 69 años;111
67;Guadalix de la Sierra;Hombre;De 70 a 74 años;87
67;Guadalix de la Sierra;Hombre;De 75 a 79 años;73
67;Guadalix de la Sierra;Hombre;De 80 a 84 años;60
67;Guadalix de la Sierra;Hombre;De 85 a 89 años;34
67;Guadalix de la Sierra;Hombre;De 90 a 94 años;6
67;Guadalix de la Sierra;Hombre;De 95 a 99 años;1
67;Guadalix de la Sierra;Hombre;De 100 y más años;0
67;Guadalix de la Sierra;Mujer;De 0 a 4 años;148
67;Guadalix de la Sierra;Mujer;De 5 a 9 años;204
67;Guadalix de la Sierra;Mujer;De 10 a 14 años;220
67;Guadalix de la Sierra;Mujer;De 15 a 19 años;174
67;Guadalix de la Sierra;Mujer;De 20 a 24 años;155
67;Guadalix de la Sierra;Mujer;De 25 a 29 años;128
67;Guadalix de la Sierra;Mujer;De 30 a 34 años;169
67;Guadalix de la Sierra;Mujer;De 35 a 39 años;238
67;Guadalix de la Sierra;Mujer;De 40 a 44 años;310
67;Guadalix de la Sierra;Mujer;De 45 a 49 años;284
67;Guadalix de la Sierra;Mujer;De 50 a 54 años;240
67;Guadalix de la Sierra;Mujer;De 55 a 59 años;178
67;Guadalix de la Sierra;Mujer;De 60 a 64 años;139
67;Guadalix de la Sierra;Mujer;De 65 a 69 años;99
67;Guadalix de la Sierra;Mujer;De 70 a 74 años;104
67;Guadalix de la Sierra;Mujer;De 75 a 79 años;78
67;Guadalix de la Sierra;Mujer;De 80 a 84 años;61
67;Guadalix de la Sierra;Mujer;De 85 a 89 años;49
67;Guadalix de la Sierra;Mujer;De 90 a 94 años;27
67;Guadalix de la Sierra;Mujer;De 95 a 99 años;15
67;Guadalix de la Sierra;Mujer;De 100 y más años;1
68;Guadarrama;Hombre;De 0 a 4 años;401
68;Guadarrama;Hombre;De 5 a 9 años;504
68;Guadarrama;Hombre;De 10 a 14 años;490
68;Guadarrama;Hombre;De 15 a 19 años;441
68;Guadarrama;Hombre;De 20 a 24 años;388
68;Guadarrama;Hombre;De 25 a 29 años;393
68;Guadarrama;Hombre;De 30 a 34 años;431
68;Guadarrama;Hombre;De 35 a 39 años;568
68;Guadarrama;Hombre;De 40 a 44 años;687
68;Guadarrama;Hombre;De 45 a 49 años;700
68;Guadarrama;Hombre;De 50 a 54 años;688
68;Guadarrama;Hombre;De 55 a 59 años;526
68;Guadarrama;Hombre;De 60 a 64 años;360
68;Guadarrama;Hombre;De 65 a 69 años;331
68;Guadarrama;Hombre;De 70 a 74 años;282
68;Guadarrama;Hombre;De 75 a 79 años;188
68;Guadarrama;Hombre;De 80 a 84 años;147
68;Guadarrama;Hombre;De 85 a 89 años;100
68;Guadarrama;Hombre;De 90 a 94 años;50
68;Guadarrama;Hombre;De 95 a 99 años;10
68;Guadarrama;Hombre;De 100 y más años;1
68;Guadarrama;Mujer;De 0 a 4 años;378
68;Guadarrama;Mujer;De 5 a 9 años;430
68;Guadarrama;Mujer;De 10 a 14 años;450
68;Guadarrama;Mujer;De 15 a 19 años;396
68;Guadarrama;Mujer;De 20 a 24 años;400
68;Guadarrama;Mujer;De 25 a 29 años;392
68;Guadarrama;Mujer;De 30 a 34 años;447
68;Guadarrama;Mujer;De 35 a 39 años;611
68;Guadarrama;Mujer;De 40 a 44 años;736
68;Guadarrama;Mujer;De 45 a 49 años;703
68;Guadarrama;Mujer;De 50 a 54 años;620
68;Guadarrama;Mujer;De 55 a 59 años;508
68;Guadarrama;Mujer;De 60 a 64 años;404
68;Guadarrama;Mujer;De 65 a 69 años;347
68;Guadarrama;Mujer;De 70 a 74 años;294
68;Guadarrama;Mujer;De 75 a 79 años;231
68;Guadarrama;Mujer;De 80 a 84 años;238
68;Guadarrama;Mujer;De 85 a 89 años;195
68;Guadarrama;Mujer;De 90 a 94 años;107
68;Guadarrama;Mujer;De 95 a 99 años;35
68;Guadarrama;Mujer;De 100 y más años;12
69;Hiruela (La);Hombre;De 0 a 4 años;0
69;Hiruela (La);Hombre;De 5 a 9 años;0
69;Hiruela (La);Hombre;De 10 a 14 años;0
69;Hiruela (La);Hombre;De 15 a 19 años;0
69;Hiruela (La);Hombre;De 20 a 24 años;0
69;Hiruela (La);Hombre;De 25 a 29 años;1
69;Hiruela (La);Hombre;De 30 a 34 años;1
69;Hiruela (La);Hombre;De 35 a 39 años;1
69;Hiruela (La);Hombre;De 40 a 44 años;3
69;Hiruela (La);Hombre;De 45 a 49 años;3
69;Hiruela (La);Hombre;De 50 a 54 años;3
69;Hiruela (La);Hombre;De 55 a 59 años;9
69;Hiruela (La);Hombre;De 60 a 64 años;3
69;Hiruela (La);Hombre;De 65 a 69 años;2
69;Hiruela (La);Hombre;De 70 a 74 años;3
69;Hiruela (La);Hombre;De 75 a 79 años;3
69;Hiruela (La);Hombre;De 80 a 84 años;0
69;Hiruela (La);Hombre;De 85 a 89 años;0
69;Hiruela (La);Hombre;De 90 a 94 años;1
69;Hiruela (La);Hombre;De 95 a 99 años;0
69;Hiruela (La);Hombre;De 100 y más años;0
69;Hiruela (La);Mujer;De 0 a 4 años;1
69;Hiruela (La);Mujer;De 5 a 9 años;0
69;Hiruela (La);Mujer;De 10 a 14 años;0
69;Hiruela (La);Mujer;De 15 a 19 años;0
69;Hiruela (La);Mujer;De 20 a 24 años;0
69;Hiruela (La);Mujer;De 25 a 29 años;2
69;Hiruela (La);Mujer;De 30 a 34 años;2
69;Hiruela (La);Mujer;De 35 a 39 años;0
69;Hiruela (La);Mujer;De 40 a 44 años;0
69;Hiruela (La);Mujer;De 45 a 49 años;0
69;Hiruela (La);Mujer;De 50 a 54 años;2
69;Hiruela (La);Mujer;De 55 a 59 años;2
69;Hiruela (La);Mujer;De 60 a 64 años;1
69;Hiruela (La);Mujer;De 65 a 69 años;4
69;Hiruela (La);Mujer;De 70 a 74 años;4
69;Hiruela (La);Mujer;De 75 a 79 años;0
69;Hiruela (La);Mujer;De 80 a 84 años;0
69;Hiruela (La);Mujer;De 85 a 89 años;1
69;Hiruela (La);Mujer;De 90 a 94 años;0
69;Hiruela (La);Mujer;De 95 a 99 años;0
69;Hiruela (La);Mujer;De 100 y más años;0
70;Horcajo de la Sierra-Aoslos;Hombre;De 0 a 4 años;4
70;Horcajo de la Sierra-Aoslos;Hombre;De 5 a 9 años;4
70;Horcajo de la Sierra-Aoslos;Hombre;De 10 a 14 años;2
70;Horcajo de la Sierra-Aoslos;Hombre;De 15 a 19 años;0
70;Horcajo de la Sierra-Aoslos;Hombre;De 20 a 24 años;4
70;Horcajo de la Sierra-Aoslos;Hombre;De 25 a 29 años;1
70;Horcajo de la Sierra-Aoslos;Hombre;De 30 a 34 años;5
70;Horcajo de la Sierra-Aoslos;Hombre;De 35 a 39 años;10
70;Horcajo de la Sierra-Aoslos;Hombre;De 40 a 44 años;8
70;Horcajo de la Sierra-Aoslos;Hombre;De 45 a 49 años;6
70;Horcajo de la Sierra-Aoslos;Hombre;De 50 a 54 años;6
70;Horcajo de la Sierra-Aoslos;Hombre;De 55 a 59 años;6
70;Horcajo de la Sierra-Aoslos;Hombre;De 60 a 64 años;5
70;Horcajo de la Sierra-Aoslos;Hombre;De 65 a 69 años;5
70;Horcajo de la Sierra-Aoslos;Hombre;De 70 a 74 años;5
70;Horcajo de la Sierra-Aoslos;Hombre;De 75 a 79 años;2
70;Horcajo de la Sierra-Aoslos;Hombre;De 80 a 84 años;4
70;Horcajo de la Sierra-Aoslos;Hombre;De 85 a 89 años;1
70;Horcajo de la Sierra-Aoslos;Hombre;De 90 a 94 años;0
70;Horcajo de la Sierra-Aoslos;Hombre;De 95 a 99 años;0
70;Horcajo de la Sierra-Aoslos;Hombre;De 100 y más años;0
70;Horcajo de la Sierra-Aoslos;Mujer;De 0 a 4 años;2
70;Horcajo de la Sierra-Aoslos;Mujer;De 5 a 9 años;6
70;Horcajo de la Sierra-Aoslos;Mujer;De 10 a 14 años;0
70;Horcajo de la Sierra-Aoslos;Mujer;De 15 a 19 años;0
70;Horcajo de la Sierra-Aoslos;Mujer;De 20 a 24 años;1
70;Horcajo de la Sierra-Aoslos;Mujer;De 25 a 29 años;4
70;Horcajo de la Sierra-Aoslos;Mujer;De 30 a 34 años;4
70;Horcajo de la Sierra-Aoslos;Mujer;De 35 a 39 años;8
70;Horcajo de la Sierra-Aoslos;Mujer;De 40 a 44 años;5
70;Horcajo de la Sierra-Aoslos;Mujer;De 45 a 49 años;4
70;Horcajo de la Sierra-Aoslos;Mujer;De 50 a 54 años;2
70;Horcajo de la Sierra-Aoslos;Mujer;De 55 a 59 años;5
70;Horcajo de la Sierra-Aoslos;Mujer;De 60 a 64 años;3
70;Horcajo de la Sierra-Aoslos;Mujer;De 65 a 69 años;9
70;Horcajo de la Sierra-Aoslos;Mujer;De 70 a 74 años;4
70;Horcajo de la Sierra-Aoslos;Mujer;De 75 a 79 años;3
70;Horcajo de la Sierra-Aoslos;Mujer;De 80 a 84 años;2
70;Horcajo de la Sierra-Aoslos;Mujer;De 85 a 89 años;1
70;Horcajo de la Sierra-Aoslos;Mujer;De 90 a 94 años;0
70;Horcajo de la Sierra-Aoslos;Mujer;De 95 a 99 años;1
70;Horcajo de la Sierra-Aoslos;Mujer;De 100 y más años;0
71;Horcajuelo de la Sierra;Hombre;De 0 a 4 años;0
71;Horcajuelo de la Sierra;Hombre;De 5 a 9 años;3
71;Horcajuelo de la Sierra;Hombre;De 10 a 14 años;0
71;Horcajuelo de la Sierra;Hombre;De 15 a 19 años;3
71;Horcajuelo de la Sierra;Hombre;De 20 a 24 años;2
71;Horcajuelo de la Sierra;Hombre;De 25 a 29 años;2
71;Horcajuelo de la Sierra;Hombre;De 30 a 34 años;1
71;Horcajuelo de la Sierra;Hombre;De 35 a 39 años;1
71;Horcajuelo de la Sierra;Hombre;De 40 a 44 años;4
71;Horcajuelo de la Sierra;Hombre;De 45 a 49 años;4
71;Horcajuelo de la Sierra;Hombre;De 50 a 54 años;2
71;Horcajuelo de la Sierra;Hombre;De 55 a 59 años;5
71;Horcajuelo de la Sierra;Hombre;De 60 a 64 años;2
71;Horcajuelo de la Sierra;Hombre;De 65 a 69 años;6
71;Horcajuelo de la Sierra;Hombre;De 70 a 74 años;3
71;Horcajuelo de la Sierra;Hombre;De 75 a 79 años;0
71;Horcajuelo de la Sierra;Hombre;De 80 a 84 años;1
71;Horcajuelo de la Sierra;Hombre;De 85 a 89 años;1
71;Horcajuelo de la Sierra;Hombre;De 90 a 94 años;3
71;Horcajuelo de la Sierra;Hombre;De 95 a 99 años;0
71;Horcajuelo de la Sierra;Hombre;De 100 y más años;0
71;Horcajuelo de la Sierra;Mujer;De 0 a 4 años;1
71;Horcajuelo de la Sierra;Mujer;De 5 a 9 años;3
71;Horcajuelo de la Sierra;Mujer;De 10 a 14 años;3
71;Horcajuelo de la Sierra;Mujer;De 15 a 19 años;0
71;Horcajuelo de la Sierra;Mujer;De 20 a 24 años;2
71;Horcajuelo de la Sierra;Mujer;De 25 a 29 años;4
71;Horcajuelo de la Sierra;Mujer;De 30 a 34 años;0
71;Horcajuelo de la Sierra;Mujer;De 35 a 39 años;5
71;Horcajuelo de la Sierra;Mujer;De 40 a 44 años;3
71;Horcajuelo de la Sierra;Mujer;De 45 a 49 años;3
71;Horcajuelo de la Sierra;Mujer;De 50 a 54 años;4
71;Horcajuelo de la Sierra;Mujer;De 55 a 59 años;3
71;Horcajuelo de la Sierra;Mujer;De 60 a 64 años;4
71;Horcajuelo de la Sierra;Mujer;De 65 a 69 años;1
71;Horcajuelo de la Sierra;Mujer;De 70 a 74 años;3
71;Horcajuelo de la Sierra;Mujer;De 75 a 79 años;1
71;Horcajuelo de la Sierra;Mujer;De 80 a 84 años;2
71;Horcajuelo de la Sierra;Mujer;De 85 a 89 años;1
71;Horcajuelo de la Sierra;Mujer;De 90 a 94 años;1
71;Horcajuelo de la Sierra;Mujer;De 95 a 99 años;1
71;Horcajuelo de la Sierra;Mujer;De 100 y más años;0
72;Hoyo de Manzanares;Hombre;De 0 a 4 años;173
72;Hoyo de Manzanares;Hombre;De 5 a 9 años;256
72;Hoyo de Manzanares;Hombre;De 10 a 14 años;247
72;Hoyo de Manzanares;Hombre;De 15 a 19 años;265
72;Hoyo de Manzanares;Hombre;De 20 a 24 años;243
72;Hoyo de Manzanares;Hombre;De 25 a 29 años;268
72;Hoyo de Manzanares;Hombre;De 30 a 34 años;241
72;Hoyo de Manzanares;Hombre;De 35 a 39 años;259
72;Hoyo de Manzanares;Hombre;De 40 a 44 años;335
72;Hoyo de Manzanares;Hombre;De 45 a 49 años;333
72;Hoyo de Manzanares;Hombre;De 50 a 54 años;370
72;Hoyo de Manzanares;Hombre;De 55 a 59 años;343
72;Hoyo de Manzanares;Hombre;De 60 a 64 años;207
72;Hoyo de Manzanares;Hombre;De 65 a 69 años;163
72;Hoyo de Manzanares;Hombre;De 70 a 74 años;123
72;Hoyo de Manzanares;Hombre;De 75 a 79 años;80
72;Hoyo de Manzanares;Hombre;De 80 a 84 años;71
72;Hoyo de Manzanares;Hombre;De 85 a 89 años;46
72;Hoyo de Manzanares;Hombre;De 90 a 94 años;14
72;Hoyo de Manzanares;Hombre;De 95 a 99 años;2
72;Hoyo de Manzanares;Hombre;De 100 y más años;0
72;Hoyo de Manzanares;Mujer;De 0 a 4 años;197
72;Hoyo de Manzanares;Mujer;De 5 a 9 años;232
72;Hoyo de Manzanares;Mujer;De 10 a 14 años;242
72;Hoyo de Manzanares;Mujer;De 15 a 19 años;244
72;Hoyo de Manzanares;Mujer;De 20 a 24 años;220
72;Hoyo de Manzanares;Mujer;De 25 a 29 años;194
72;Hoyo de Manzanares;Mujer;De 30 a 34 años;201
72;Hoyo de Manzanares;Mujer;De 35 a 39 años;268
72;Hoyo de Manzanares;Mujer;De 40 a 44 años;330
72;Hoyo de Manzanares;Mujer;De 45 a 49 años;369
72;Hoyo de Manzanares;Mujer;De 50 a 54 años;370
72;Hoyo de Manzanares;Mujer;De 55 a 59 años;296
72;Hoyo de Manzanares;Mujer;De 60 a 64 años;225
72;Hoyo de Manzanares;Mujer;De 65 a 69 años;162
72;Hoyo de Manzanares;Mujer;De 70 a 74 años;141
72;Hoyo de Manzanares;Mujer;De 75 a 79 años;96
72;Hoyo de Manzanares;Mujer;De 80 a 84 años;96
72;Hoyo de Manzanares;Mujer;De 85 a 89 años;74
72;Hoyo de Manzanares;Mujer;De 90 a 94 años;31
72;Hoyo de Manzanares;Mujer;De 95 a 99 años;5
72;Hoyo de Manzanares;Mujer;De 100 y más años;0
73;Humanes de Madrid;Hombre;De 0 a 4 años;774
73;Humanes de Madrid;Hombre;De 5 a 9 años;908
73;Humanes de Madrid;Hombre;De 10 a 14 años;583
73;Humanes de Madrid;Hombre;De 15 a 19 años;458
73;Humanes de Madrid;Hombre;De 20 a 24 años;446
73;Humanes de Madrid;Hombre;De 25 a 29 años;560
73;Humanes de Madrid;Hombre;De 30 a 34 años;751
73;Humanes de Madrid;Hombre;De 35 a 39 años;1304
73;Humanes de Madrid;Hombre;De 40 a 44 años;1152
73;Humanes de Madrid;Hombre;De 45 a 49 años;732
73;Humanes de Madrid;Hombre;De 50 a 54 años;614
73;Humanes de Madrid;Hombre;De 55 a 59 años;498
73;Humanes de Madrid;Hombre;De 60 a 64 años;446
73;Humanes de Madrid;Hombre;De 65 a 69 años;260
73;Humanes de Madrid;Hombre;De 70 a 74 años;168
73;Humanes de Madrid;Hombre;De 75 a 79 años;95
73;Humanes de Madrid;Hombre;De 80 a 84 años;68
73;Humanes de Madrid;Hombre;De 85 a 89 años;30
73;Humanes de Madrid;Hombre;De 90 a 94 años;11
73;Humanes de Madrid;Hombre;De 95 a 99 años;1
73;Humanes de Madrid;Hombre;De 100 y más años;0
73;Humanes de Madrid;Mujer;De 0 a 4 años;678
73;Humanes de Madrid;Mujer;De 5 a 9 años;916
73;Humanes de Madrid;Mujer;De 10 a 14 años;611
73;Humanes de Madrid;Mujer;De 15 a 19 años;434
73;Humanes de Madrid;Mujer;De 20 a 24 años;478
73;Humanes de Madrid;Mujer;De 25 a 29 años;554
73;Humanes de Madrid;Mujer;De 30 a 34 años;785
73;Humanes de Madrid;Mujer;De 35 a 39 años;1338
73;Humanes de Madrid;Mujer;De 40 a 44 años;973
73;Humanes de Madrid;Mujer;De 45 a 49 años;711
73;Humanes de Madrid;Mujer;De 50 a 54 años;547
73;Humanes de Madrid;Mujer;De 55 a 59 años;528
73;Humanes de Madrid;Mujer;De 60 a 64 años;395
73;Humanes de Madrid;Mujer;De 65 a 69 años;269
73;Humanes de Madrid;Mujer;De 70 a 74 años;173
73;Humanes de Madrid;Mujer;De 75 a 79 años;119
73;Humanes de Madrid;Mujer;De 80 a 84 años;121
73;Humanes de Madrid;Mujer;De 85 a 89 años;65
73;Humanes de Madrid;Mujer;De 90 a 94 años;46
73;Humanes de Madrid;Mujer;De 95 a 99 años;7
73;Humanes de Madrid;Mujer;De 100 y más años;0
74;Leganés;Hombre;De 0 a 4 años;4654
74;Leganés;Hombre;De 5 a 9 años;5232
74;Leganés;Hombre;De 10 a 14 años;4727
74;Leganés;Hombre;De 15 a 19 años;4058
74;Leganés;Hombre;De 20 a 24 años;4309
74;Leganés;Hombre;De 25 a 29 años;4832
74;Leganés;Hombre;De 30 a 34 años;5732
74;Leganés;Hombre;De 35 a 39 años;8064
74;Leganés;Hombre;De 40 a 44 años;9044
74;Leganés;Hombre;De 45 a 49 años;7390
74;Leganés;Hombre;De 50 a 54 años;5994
74;Leganés;Hombre;De 55 a 59 años;5301
74;Leganés;Hombre;De 60 a 64 años;4375
74;Leganés;Hombre;De 65 a 69 años;5850
74;Leganés;Hombre;De 70 a 74 años;5188
74;Leganés;Hombre;De 75 a 79 años;3306
74;Leganés;Hombre;De 80 a 84 años;2027
74;Leganés;Hombre;De 85 a 89 años;896
74;Leganés;Hombre;De 90 a 94 años;296
74;Leganés;Hombre;De 95 a 99 años;55
74;Leganés;Hombre;De 100 y más años;10
74;Leganés;Mujer;De 0 a 4 años;4391
74;Leganés;Mujer;De 5 a 9 años;5004
74;Leganés;Mujer;De 10 a 14 años;4338
74;Leganés;Mujer;De 15 a 19 años;3902
74;Leganés;Mujer;De 20 a 24 años;4186
74;Leganés;Mujer;De 25 a 29 años;4777
74;Leganés;Mujer;De 30 a 34 años;5933
74;Leganés;Mujer;De 35 a 39 años;8136
74;Leganés;Mujer;De 40 a 44 años;8734
74;Leganés;Mujer;De 45 a 49 años;7269
74;Leganés;Mujer;De 50 a 54 años;6382
74;Leganés;Mujer;De 55 a 59 años;5642
74;Leganés;Mujer;De 60 a 64 años;5729
74;Leganés;Mujer;De 65 a 69 años;7111
74;Leganés;Mujer;De 70 a 74 años;6003
74;Leganés;Mujer;De 75 a 79 años;3655
74;Leganés;Mujer;De 80 a 84 años;2762
74;Leganés;Mujer;De 85 a 89 años;1524
74;Leganés;Mujer;De 90 a 94 años;669
74;Leganés;Mujer;De 95 a 99 años;190
74;Leganés;Mujer;De 100 y más años;43
75;Loeches;Hombre;De 0 a 4 años;281
75;Loeches;Hombre;De 5 a 9 años;339
75;Loeches;Hombre;De 10 a 14 años;285
75;Loeches;Hombre;De 15 a 19 años;240
75;Loeches;Hombre;De 20 a 24 años;189
75;Loeches;Hombre;De 25 a 29 años;219
75;Loeches;Hombre;De 30 a 34 años;346
75;Loeches;Hombre;De 35 a 39 años;422
75;Loeches;Hombre;De 40 a 44 años;572
75;Loeches;Hombre;De 45 a 49 años;403
75;Loeches;Hombre;De 50 a 54 años;325
75;Loeches;Hombre;De 55 a 59 años;232
75;Loeches;Hombre;De 60 a 64 años;156
75;Loeches;Hombre;De 65 a 69 años;110
75;Loeches;Hombre;De 70 a 74 años;66
75;Loeches;Hombre;De 75 a 79 años;47
75;Loeches;Hombre;De 80 a 84 años;41
75;Loeches;Hombre;De 85 a 89 años;21
75;Loeches;Hombre;De 90 a 94 años;8
75;Loeches;Hombre;De 95 a 99 años;2
75;Loeches;Hombre;De 100 y más años;0
75;Loeches;Mujer;De 0 a 4 años;261
75;Loeches;Mujer;De 5 a 9 años;323
75;Loeches;Mujer;De 10 a 14 años;319
75;Loeches;Mujer;De 15 a 19 años;222
75;Loeches;Mujer;De 20 a 24 años;210
75;Loeches;Mujer;De 25 a 29 años;247
75;Loeches;Mujer;De 30 a 34 años;345
75;Loeches;Mujer;De 35 a 39 años;421
75;Loeches;Mujer;De 40 a 44 años;499
75;Loeches;Mujer;De 45 a 49 años;384
75;Loeches;Mujer;De 50 a 54 años;285
75;Loeches;Mujer;De 55 a 59 años;218
75;Loeches;Mujer;De 60 a 64 años;128
75;Loeches;Mujer;De 65 a 69 años;100
75;Loeches;Mujer;De 70 a 74 años;72
75;Loeches;Mujer;De 75 a 79 años;59
75;Loeches;Mujer;De 80 a 84 años;66
75;Loeches;Mujer;De 85 a 89 años;43
75;Loeches;Mujer;De 90 a 94 años;14
75;Loeches;Mujer;De 95 a 99 años;5
75;Loeches;Mujer;De 100 y más años;0
76;Lozoya;Hombre;De 0 a 4 años;5
76;Lozoya;Hombre;De 5 a 9 años;7
76;Lozoya;Hombre;De 10 a 14 años;16
76;Lozoya;Hombre;De 15 a 19 años;4
76;Lozoya;Hombre;De 20 a 24 años;7
76;Lozoya;Hombre;De 25 a 29 años;15
76;Lozoya;Hombre;De 30 a 34 años;15
76;Lozoya;Hombre;De 35 a 39 años;20
76;Lozoya;Hombre;De 40 a 44 años;27
76;Lozoya;Hombre;De 45 a 49 años;30
76;Lozoya;Hombre;De 50 a 54 años;30
76;Lozoya;Hombre;De 55 a 59 años;21
76;Lozoya;Hombre;De 60 a 64 años;24
76;Lozoya;Hombre;De 65 a 69 años;21
76;Lozoya;Hombre;De 70 a 74 años;18
76;Lozoya;Hombre;De 75 a 79 años;14
76;Lozoya;Hombre;De 80 a 84 años;8
76;Lozoya;Hombre;De 85 a 89 años;5
76;Lozoya;Hombre;De 90 a 94 años;4
76;Lozoya;Hombre;De 95 a 99 años;1
76;Lozoya;Hombre;De 100 y más años;0
76;Lozoya;Mujer;De 0 a 4 años;11
76;Lozoya;Mujer;De 5 a 9 años;10
76;Lozoya;Mujer;De 10 a 14 años;8
76;Lozoya;Mujer;De 15 a 19 años;14
76;Lozoya;Mujer;De 20 a 24 años;13
76;Lozoya;Mujer;De 25 a 29 años;10
76;Lozoya;Mujer;De 30 a 34 años;17
76;Lozoya;Mujer;De 35 a 39 años;17
76;Lozoya;Mujer;De 40 a 44 años;25
76;Lozoya;Mujer;De 45 a 49 años;25
76;Lozoya;Mujer;De 50 a 54 años;19
76;Lozoya;Mujer;De 55 a 59 años;18
76;Lozoya;Mujer;De 60 a 64 años;15
76;Lozoya;Mujer;De 65 a 69 años;12
76;Lozoya;Mujer;De 70 a 74 años;13
76;Lozoya;Mujer;De 75 a 79 años;7
76;Lozoya;Mujer;De 80 a 84 años;13
76;Lozoya;Mujer;De 85 a 89 años;8
76;Lozoya;Mujer;De 90 a 94 años;8
76;Lozoya;Mujer;De 95 a 99 años;3
76;Lozoya;Mujer;De 100 y más años;1
901;Lozoyuela-Navas-Sieteiglesias;Hombre;De 0 a 4 años;26
901;Lozoyuela-Navas-Sieteiglesias;Hombre;De 5 a 9 años;38
901;Lozoyuela-Navas-Sieteiglesias;Hombre;De 10 a 14 años;29
901;Lozoyuela-Navas-Sieteiglesias;Hombre;De 15 a 19 años;29
901;Lozoyuela-Navas-Sieteiglesias;Hombre;De 20 a 24 años;32
901;Lozoyuela-Navas-Sieteiglesias;Hombre;De 25 a 29 años;27
901;Lozoyuela-Navas-Sieteiglesias;Hombre;De 30 a 34 años;32
901;Lozoyuela-Navas-Sieteiglesias;Hombre;De 35 a 39 años;58
901;Lozoyuela-Navas-Sieteiglesias;Hombre;De 40 a 44 años;78
901;Lozoyuela-Navas-Sieteiglesias;Hombre;De 45 a 49 años;67
901;Lozoyuela-Navas-Sieteiglesias;Hombre;De 50 a 54 años;46
901;Lozoyuela-Navas-Sieteiglesias;Hombre;De 55 a 59 años;49
901;Lozoyuela-Navas-Sieteiglesias;Hombre;De 60 a 64 años;29
901;Lozoyuela-Navas-Sieteiglesias;Hombre;De 65 a 69 años;38
901;Lozoyuela-Navas-Sieteiglesias;Hombre;De 70 a 74 años;19
901;Lozoyuela-Navas-Sieteiglesias;Hombre;De 75 a 79 años;17
901;Lozoyuela-Navas-Sieteiglesias;Hombre;De 80 a 84 años;20
901;Lozoyuela-Navas-Sieteiglesias;Hombre;De 85 a 89 años;9
901;Lozoyuela-Navas-Sieteiglesias;Hombre;De 90 a 94 años;4
901;Lozoyuela-Navas-Sieteiglesias;Hombre;De 95 a 99 años;2
901;Lozoyuela-Navas-Sieteiglesias;Hombre;De 100 y más años;0
901;Lozoyuela-Navas-Sieteiglesias;Mujer;De 0 a 4 años;22
901;Lozoyuela-Navas-Sieteiglesias;Mujer;De 5 a 9 años;40
901;Lozoyuela-Navas-Sieteiglesias;Mujer;De 10 a 14 años;33
901;Lozoyuela-Navas-Sieteiglesias;Mujer;De 15 a 19 años;29
901;Lozoyuela-Navas-Sieteiglesias;Mujer;De 20 a 24 años;18
901;Lozoyuela-Navas-Sieteiglesias;Mujer;De 25 a 29 años;32
901;Lozoyuela-Navas-Sieteiglesias;Mujer;De 30 a 34 años;30
901;Lozoyuela-Navas-Sieteiglesias;Mujer;De 35 a 39 años;48
901;Lozoyuela-Navas-Sieteiglesias;Mujer;De 40 a 44 años;68
901;Lozoyuela-Navas-Sieteiglesias;Mujer;De 45 a 49 años;47
901;Lozoyuela-Navas-Sieteiglesias;Mujer;De 50 a 54 años;28
901;Lozoyuela-Navas-Sieteiglesias;Mujer;De 55 a 59 años;38
901;Lozoyuela-Navas-Sieteiglesias;Mujer;De 60 a 64 años;28
901;Lozoyuela-Navas-Sieteiglesias;Mujer;De 65 a 69 años;24
901;Lozoyuela-Navas-Sieteiglesias;Mujer;De 70 a 74 años;26
901;Lozoyuela-Navas-Sieteiglesias;Mujer;De 75 a 79 años;15
901;Lozoyuela-Navas-Sieteiglesias;Mujer;De 80 a 84 años;29
901;Lozoyuela-Navas-Sieteiglesias;Mujer;De 85 a 89 años;15
901;Lozoyuela-Navas-Sieteiglesias;Mujer;De 90 a 94 años;13
901;Lozoyuela-Navas-Sieteiglesias;Mujer;De 95 a 99 años;4
901;Lozoyuela-Navas-Sieteiglesias;Mujer;De 100 y más años;1
78;Madarcos;Hombre;De 0 a 4 años;0
78;Madarcos;Hombre;De 5 a 9 años;2
78;Madarcos;Hombre;De 10 a 14 años;0
78;Madarcos;Hombre;De 15 a 19 años;0
78;Madarcos;Hombre;De 20 a 24 años;3
78;Madarcos;Hombre;De 25 a 29 años;0
78;Madarcos;Hombre;De 30 a 34 años;2
78;Madarcos;Hombre;De 35 a 39 años;0
78;Madarcos;Hombre;De 40 a 44 años;2
78;Madarcos;Hombre;De 45 a 49 años;4
